tripduration,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
198,2018-05-15 10:05:17,2018-05-15 10:08:35,3211,Newark Ave,3203,Hamilton Park,26230,Annual Membership,Subscriber
516,2018-05-15 10:06:02,2018-05-15 10:14:38,3194,McGinley Square,3220,5 Corners Library,29298,Annual Membership,Subscriber
428,2018-05-15 10:07:29,2018-05-15 10:14:38,3192,Liberty Light Rail,3185,City Hall,29579,Annual Membership,Subscriber
817,2018-05-15 10:07:30,2018-05-15 10:21:07,3280,Astor Place,3640,Journal Square,26157,Annual Membership,Subscriber
637,2018-05-15 10:10:04,2018-05-15 10:20:42,3203,Hamilton Park,3205,JC Medical Center,26295,Join Citi Bike for $14.95/month,Subscriber
538,2018-05-15 10:11:53,2018-05-15 10:20:51,3186,Grove St PATH,3209,Brunswick St,26225,Annual Membership,Subscriber
255,2018-05-15 10:14:27,2018-05-15 10:18:42,3206,Hilltop,3278,Monmouth and 6th,26197,Annual Membership,Subscriber
360,2018-05-15 10:14:54,2018-05-15 10:20:54,3677,Glenwood Ave,3640,Journal Square,29481,Annual Membership from Citi Bike App,Subscriber
232,2018-05-15 10:15:41,2018-05-15 10:19:33,3213,Van Vorst Park,3483,Montgomery St,31868,$25 Off Annual Membership,Subscriber
516,2018-05-15 10:16:50,2018-05-15 10:25:27,3225,Baldwin at Montgomery,3220,5 Corners Library,29450,Join Citi Bike for $14.95/month,Subscriber
1598,2018-05-15 10:18:50,2018-05-15 10:45:28,3202,Newport PATH,3184,Paulus Hook,26264,24 Hour,Customer
112,2018-05-15 10:19:13,2018-05-15 10:21:06,3199,Newport Pkwy,3202,Newport PATH,33622,$25 Off Annual Membership,Subscriber
419,2018-05-15 10:19:40,2018-05-15 10:26:40,3213,Van Vorst Park,3183,Exchange Place,33665,Annual Membership,Subscriber
836,2018-05-15 10:22:39,2018-05-15 10:36:36,3225,Baldwin at Montgomery,3638,Washington St,26308,$25 Off Annual Membership,Subscriber
371,2018-05-15 10:23:25,2018-05-15 10:29:36,3209,Brunswick St,3187,Warren St,29288,Annual Membership,Subscriber
897,2018-05-15 10:24:49,2018-05-15 10:39:46,3195,Sip Ave,3202,Newport PATH,33681,Annual Membership,Subscriber
266,2018-05-15 10:25:00,2018-05-15 10:29:27,3203,Hamilton Park,3186,Grove St PATH,26164,Annual Membership from Citi Bike App,Subscriber
184,2018-05-15 10:25:11,2018-05-15 10:28:15,3639,Harborside,3183,Exchange Place,33586,Annual Membership from Citi Bike App,Subscriber
342,2018-05-15 10:27:03,2018-05-15 10:32:45,3276,Marin Light Rail,3186,Grove St PATH,33555,Annual Membership,Subscriber
647,2018-05-15 10:29:30,2018-05-15 10:40:18,3202,Newport PATH,3185,City Hall,26205,Annual Membership,Subscriber
332,2018-05-15 10:33:12,2018-05-15 10:38:45,3185,City Hall,3209,Brunswick St,29579,Annual Membership,Subscriber
434,2018-05-15 10:34:10,2018-05-15 10:41:24,3212,Christ Hospital,3203,Hamilton Park,29653,Annual Membership from Citi Bike App,Subscriber
1181,2018-05-15 10:34:15,2018-05-15 10:53:57,3184,Paulus Hook,3192,Liberty Light Rail,29506,Day Pass,Customer
542,2018-05-15 10:36:12,2018-05-15 10:45:15,3267,Morris Canal,3211,Newark Ave,33646,$25 Off Annual Membership,Subscriber
330,2018-05-15 10:39:07,2018-05-15 10:44:38,3186,Grove St PATH,3267,Morris Canal,29625,Citi Bike Annual Membership,Subscriber
217,2018-05-15 10:39:10,2018-05-15 10:42:48,3209,Brunswick St,3186,Grove St PATH,33590,Annual Membership from Citi Bike App,Subscriber
1212,2018-05-15 10:43:29,2018-05-15 11:03:41,3483,Montgomery St,3203,Hamilton Park,29533,$25 Off Annual Membership,Subscriber
111,2018-05-15 08:35:42,2018-05-15 08:37:33,3638,Washington St,3202,Newport PATH,26192,$25 Off Annual Membership,Subscriber
91,2018-05-15 08:49:03,2018-05-15 08:50:35,3638,Washington St,3202,Newport PATH,29473,Annual Membership,Subscriber
130,2018-05-15 09:35:50,2018-05-15 09:38:01,3638,Washington St,3202,Newport PATH,33609,Annual Membership from Citi Bike App,Subscriber
280,2018-05-15 10:47:22,2018-05-15 10:52:03,3269,Brunswick & 6th,3186,Grove St PATH,33595,Annual Membership,Subscriber
565,2018-05-15 10:49:49,2018-05-15 10:59:15,3220,5 Corners Library,3270,Jersey & 6th St,29450,Annual Membership,Subscriber
99,2018-05-15 10:51:10,2018-05-15 10:52:50,3267,Morris Canal,3214,Essex Light Rail,29625,Annual Membership,Subscriber
265,2018-05-15 10:51:52,2018-05-15 10:56:18,3187,Warren St,3272,Jersey & 3rd,29288,Annual Membership,Subscriber
127,2018-05-15 10:53:46,2018-05-15 10:55:54,3213,Van Vorst Park,3186,Grove St PATH,33675,Annual Membership from Citi Bike App,Subscriber
243,2018-05-15 10:54:24,2018-05-15 10:58:28,3677,Glenwood Ave,3195,Sip Ave,26173,Annual Membership,Subscriber
331,2018-05-15 10:55:25,2018-05-15 11:00:56,3203,Hamilton Park,3199,Newport Pkwy,26230,Annual Membership,Subscriber
586,2018-05-15 10:56:57,2018-05-15 11:06:43,3199,Newport Pkwy,3183,Exchange Place,29629,Annual Membership,Subscriber
2105,2018-05-15 10:57:19,2018-05-15 11:32:25,3192,Liberty Light Rail,3192,Liberty Light Rail,29506,Day Pass,Customer
95,2018-05-15 08:29:38,2018-05-15 08:31:14,3183,Exchange Place,3184,Paulus Hook,26297,Annual Membership,Subscriber
156,2018-05-15 11:01:00,2018-05-15 11:03:36,3272,Jersey & 3rd,3209,Brunswick St,29288,Annual Membership,Subscriber
298,2018-05-15 10:20:00,2018-05-15 10:24:59,3183,Exchange Place,3186,Grove St PATH,33635,Annual Membership,Subscriber
268,2018-05-15 11:03:11,2018-05-15 11:07:40,3214,Essex Light Rail,3275,Columbus Drive,33640,Annual Membership,Subscriber
284,2018-05-15 11:03:26,2018-05-15 11:08:11,3186,Grove St PATH,3183,Exchange Place,29249,Annual Membership from Citi Bike App,Subscriber
337,2018-05-15 11:04:04,2018-05-15 11:09:42,3186,Grove St PATH,3183,Exchange Place,29494,Annual Membership,Subscriber
4810,2018-05-15 11:05:04,2018-05-15 12:25:15,3184,Paulus Hook,3184,Paulus Hook,26183,Single Ride,Customer
324,2018-05-15 11:06:33,2018-05-15 11:11:58,3194,McGinley Square,3640,Journal Square,29498,Annual Membership,Subscriber
246,2018-05-15 11:07:07,2018-05-15 11:11:13,3194,McGinley Square,3640,Journal Square,29548,Join Citi Bike for $14.95/month,Subscriber
1050,2018-05-15 11:11:33,2018-05-15 11:29:03,3194,McGinley Square,3194,McGinley Square,29293,24 Hour,Customer
1040,2018-05-15 11:11:35,2018-05-15 11:28:55,3194,McGinley Square,3194,McGinley Square,29522,24 Hour,Customer
2221,2018-05-15 11:14:38,2018-05-15 11:51:40,3184,Paulus Hook,3192,Liberty Light Rail,26297,24 Hour,Customer
352,2018-05-15 11:17:06,2018-05-15 11:22:58,3203,Hamilton Park,3185,City Hall,29533,Annual Membership from Citi Bike App,Subscriber
209,2018-05-15 11:17:14,2018-05-15 11:20:44,3639,Harborside,3184,Paulus Hook,26200,Annual Membership,Subscriber
292,2018-05-15 11:18:08,2018-05-15 11:23:01,3203,Hamilton Park,3202,Newport PATH,29676,Join Citi Bike for $14.95/month,Subscriber
274,2018-05-15 11:19:10,2018-05-15 11:23:44,3681,Grand St,3186,Grove St PATH,29449,Annual Membership,Subscriber
484,2018-05-15 11:25:13,2018-05-15 11:33:18,3202,Newport PATH,3183,Exchange Place,33681,Annual Membership from Citi Bike App,Subscriber
421,2018-05-15 11:26:05,2018-05-15 11:33:06,3205,JC Medical Center,3183,Exchange Place,33577,Annual Membership,Subscriber
691,2018-05-15 11:26:10,2018-05-15 11:37:41,3280,Astor Place,3220,5 Corners Library,29673,Annual Membership,Subscriber
463,2018-05-15 11:27:39,2018-05-15 11:35:23,3194,McGinley Square,3220,5 Corners Library,26293,Annual Membership,Subscriber
197,2018-05-15 11:27:44,2018-05-15 11:31:02,3185,City Hall,3205,JC Medical Center,29641,Annual Membership,Subscriber
176,2018-05-15 11:28:23,2018-05-15 11:31:20,3278,Monmouth and 6th,3272,Jersey & 3rd,29444,Annual Membership,Subscriber
123,2018-05-15 11:30:33,2018-05-15 11:32:36,3213,Van Vorst Park,3186,Grove St PATH,29474,Join Citi Bike for $14.95/month,Subscriber
302,2018-05-15 11:30:58,2018-05-15 11:36:00,3184,Paulus Hook,3213,Van Vorst Park,26264,Annual Membership,Subscriber
1380,2018-05-15 11:31:39,2018-05-15 11:54:39,3205,JC Medical Center,3205,JC Medical Center,33663,Annual Membership,Subscriber
796,2018-05-15 11:34:55,2018-05-15 11:48:11,3192,Liberty Light Rail,3183,Exchange Place,29506,Day Pass,Customer
638,2018-05-15 11:36:31,2018-05-15 11:47:09,3199,Newport Pkwy,3184,Paulus Hook,26230,Annual Membership,Subscriber
244,2018-05-15 11:37:58,2018-05-15 11:42:03,3183,Exchange Place,3267,Morris Canal,26298,Annual Membership,Subscriber
1054,2018-05-15 11:39:26,2018-05-15 11:57:01,3267,Morris Canal,3277,Communipaw & Berry Lane,26280,Citi Bike Annual Membership,Subscriber
149,2018-05-15 11:41:30,2018-05-15 11:43:59,3272,Jersey & 3rd,3278,Monmouth and 6th,29444,Annual Membership,Subscriber
1441,2018-05-15 11:42:27,2018-05-15 12:06:29,3186,Grove St PATH,3678,Fairmount Ave,33578,Citi Bike Annual Membership,Subscriber
415,2018-05-15 11:42:33,2018-05-15 11:49:29,3280,Astor Place,3206,Hilltop,29308,Annual Membership from Citi Bike App,Subscriber
345,2018-05-15 11:43:12,2018-05-15 11:48:58,3638,Washington St,3276,Marin Light Rail,29513,Annual Membership,Subscriber
162,2018-05-15 11:44:46,2018-05-15 11:47:28,3213,Van Vorst Park,3186,Grove St PATH,29605,Annual Membership,Subscriber
321,2018-05-15 11:45:32,2018-05-15 11:50:53,3186,Grove St PATH,3269,Brunswick & 6th,33590,Annual Membership,Subscriber
562,2018-05-15 11:46:59,2018-05-15 11:56:22,3193,Lincoln Park,3194,McGinley Square,33633,3 Day,Customer
563,2018-05-15 11:47:02,2018-05-15 11:56:25,3193,Lincoln Park,3194,McGinley Square,26224,3 Day,Customer
800,2018-05-15 11:49:07,2018-05-15 12:02:27,3196,Riverview Park,3211,Newark Ave,29531,Single Ride,Customer
1031,2018-05-15 11:49:34,2018-05-15 12:06:46,3677,Glenwood Ave,3186,Grove St PATH,33559,Annual Membership,Subscriber
1365,2018-05-15 11:50:09,2018-05-15 12:12:54,3199,Newport Pkwy,3199,Newport Pkwy,29541,Single Ride,Customer
448,2018-05-15 11:50:32,2018-05-15 11:58:00,3202,Newport PATH,3273,Manila & 1st,29529,$25 Off Annual Membership,Subscriber
648,2018-05-15 11:52:19,2018-05-15 12:03:08,3183,Exchange Place,3186,Grove St PATH,29506,Annual Membership from Citi Bike App,Subscriber
1911,2018-05-15 11:54:19,2018-05-15 12:26:10,3192,Liberty Light Rail,3192,Liberty Light Rail,26297,24 Hour,Customer
148,2018-05-15 11:54:32,2018-05-15 11:57:00,3639,Harborside,3275,Columbus Drive,33677,Annual Membership,Subscriber
255,2018-05-15 11:55:43,2018-05-15 11:59:59,3276,Marin Light Rail,3186,Grove St PATH,29539,Annual Membership,Subscriber
638,2018-05-15 11:57:47,2018-05-15 12:08:26,3184,Paulus Hook,3202,Newport PATH,33615,Annual Membership,Subscriber
345,2018-05-15 11:59:44,2018-05-15 12:05:29,3195,Sip Ave,3679,Bergen Ave,33600,Join Citi Bike for $14.95/month,Subscriber
2447,2018-05-15 12:00:48,2018-05-15 12:41:35,3184,Paulus Hook,3214,Essex Light Rail,29622,Annual Membership from Citi Bike App,Subscriber
970,2018-05-15 12:02:28,2018-05-15 12:18:38,3196,Riverview Park,3199,Newport Pkwy,26307,Citi Bike Annual Membership,Subscriber
517,2018-05-15 12:04:14,2018-05-15 12:12:52,3276,Marin Light Rail,3183,Exchange Place,33669,$25 Off Annual Membership,Subscriber
883,2018-05-15 12:04:16,2018-05-15 12:19:00,3280,Astor Place,3211,Newark Ave,29507,Annual Membership,Subscriber
441,2018-05-15 12:06:03,2018-05-15 12:13:25,3638,Washington St,3183,Exchange Place,26308,Annual Membership,Subscriber
374,2018-05-15 12:06:25,2018-05-15 12:12:40,3185,City Hall,3203,Hamilton Park,26205,Annual Membership from Citi Bike App,Subscriber
174,2018-05-15 12:07:47,2018-05-15 12:10:41,3276,Marin Light Rail,3275,Columbus Drive,29513,Annual Membership,Subscriber
279,2018-05-15 12:08:32,2018-05-15 12:13:12,3203,Hamilton Park,3273,Manila & 1st,29552,Annual Membership,Subscriber
300,2018-05-15 12:09:06,2018-05-15 12:14:06,3184,Paulus Hook,3275,Columbus Drive,29517,Annual Membership from Citi Bike App,Subscriber
230,2018-05-15 12:12:06,2018-05-15 12:15:56,3640,Journal Square,3220,5 Corners Library,26157,Annual Membership,Subscriber
404,2018-05-15 12:12:55,2018-05-15 12:19:39,3202,Newport PATH,3639,Harborside,33614,$25 Off Annual Membership,Subscriber
1005,2018-05-15 12:13:01,2018-05-15 12:29:46,3277,Communipaw & Berry Lane,3276,Marin Light Rail,26280,Citi Bike Annual Membership,Subscriber
513,2018-05-15 12:13:48,2018-05-15 12:22:22,3194,McGinley Square,3195,Sip Ave,33633,$25 Off Annual Membership,Subscriber
673,2018-05-15 12:14:21,2018-05-15 12:25:34,3225,Baldwin at Montgomery,3186,Grove St PATH,26182,3-Day Pass from Citi Bike App,Customer
186,2018-05-15 12:15:08,2018-05-15 12:18:14,3275,Columbus Drive,3638,Washington St,29513,Annual Membership,Subscriber
564,2018-05-15 12:15:37,2018-05-15 12:25:01,3202,Newport PATH,3183,Exchange Place,33615,Annual Membership,Subscriber
364,2018-05-15 12:15:52,2018-05-15 12:21:57,3184,Paulus Hook,3638,Washington St,26230,Annual Membership,Subscriber
181,2018-05-15 12:16:19,2018-05-15 12:19:20,3198,Heights Elevator,3196,Riverview Park,26254,JCBS Employee,Subscriber
808,2018-05-15 12:17:52,2018-05-15 12:31:20,3193,Lincoln Park,3640,Journal Square,29206,Annual Membership,Subscriber
663,2018-05-15 12:18:16,2018-05-15 12:29:19,3212,Christ Hospital,3199,Newport Pkwy,29127,Join Citi Bike for $14.95/month,Subscriber
196,2018-05-15 12:18:29,2018-05-15 12:21:45,3638,Washington St,3199,Newport Pkwy,29439,Annual Membership,Subscriber
125,2018-05-15 12:19:30,2018-05-15 12:21:36,3211,Newark Ave,3186,Grove St PATH,29677,Annual Membership,Subscriber
504,2018-05-15 12:19:51,2018-05-15 12:28:16,3184,Paulus Hook,3211,Newark Ave,26200,$25 Off Annual Membership,Subscriber
186,2018-05-15 12:20:26,2018-05-15 12:23:33,3203,Hamilton Park,3211,Newark Ave,26205,Annual Membership,Subscriber
979,2018-05-15 12:22:02,2018-05-15 12:38:22,3638,Washington St,3199,Newport Pkwy,29513,Annual Membership,Subscriber
974,2018-05-15 12:22:18,2018-05-15 12:38:32,3183,Exchange Place,3277,Communipaw & Berry Lane,26308,Annual Membership,Subscriber
729,2018-05-15 12:26:32,2018-05-15 12:38:42,3198,Heights Elevator,3196,Riverview Park,26279,24 Hour,Customer
223,2018-05-15 12:26:36,2018-05-15 12:30:20,3267,Morris Canal,3184,Paulus Hook,26298,Annual Membership,Subscriber
148,2018-05-15 12:26:47,2018-05-15 12:29:15,3213,Van Vorst Park,3211,Newark Ave,26264,Annual Membership,Subscriber
1111,2018-05-15 12:26:51,2018-05-15 12:45:22,3198,Heights Elevator,3196,Riverview Park,33658,24 Hour,Customer
283,2018-05-15 12:27:30,2018-05-15 12:32:13,3203,Hamilton Park,3273,Manila & 1st,29653,Annual Membership,Subscriber
550,2018-05-15 12:29:03,2018-05-15 12:38:13,3198,Heights Elevator,3196,Riverview Park,29580,3 Day,Customer
489,2018-05-15 12:29:42,2018-05-15 12:37:51,3198,Heights Elevator,3196,Riverview Park,29661,24 Hour,Customer
211,2018-05-15 12:30:44,2018-05-15 12:34:15,3273,Manila & 1st,3209,Brunswick St,33661,Annual Membership,Subscriber
1797,2018-05-15 12:30:53,2018-05-15 13:00:51,3192,Liberty Light Rail,3187,Warren St,26297,24 Hour,Customer
2249,2018-05-15 12:33:20,2018-05-15 13:10:50,3187,Warren St,3185,City Hall,33619,CDCU,Subscriber
1182,2018-05-15 12:35:19,2018-05-15 12:55:01,3639,Harborside,3183,Exchange Place,33641,NYCHA Membership (Renewal),Subscriber
247,2018-05-15 12:35:23,2018-05-15 12:39:31,3273,Manila & 1st,3203,Hamilton Park,29529,Annual Membership,Subscriber
822,2018-05-15 12:36:42,2018-05-15 12:50:24,3214,Essex Light Rail,3273,Manila & 1st,29455,Single Ride,Customer
781,2018-05-15 12:36:57,2018-05-15 12:49:58,3209,Brunswick St,3209,Brunswick St,33661,Annual Membership,Subscriber
297,2018-05-15 12:42:41,2018-05-15 12:47:39,3203,Hamilton Park,3209,Brunswick St,29529,Join Citi Bike for $14.95/month,Subscriber
359,2018-05-15 12:43:42,2018-05-15 12:49:42,3199,Newport Pkwy,3203,Hamilton Park,26307,Annual Membership,Subscriber
2166,2018-05-15 12:44:08,2018-05-15 13:20:15,3202,Newport PATH,3199,Newport Pkwy,29262,Annual Membership,Subscriber
1410,2018-05-15 12:44:29,2018-05-15 13:07:59,3183,Exchange Place,3275,Columbus Drive,29556,$35 Off Annual Membership,Subscriber
766,2018-05-15 12:47:20,2018-05-15 13:00:06,3192,Liberty Light Rail,3187,Warren St,28857,Annual Membership,Subscriber
125,2018-05-15 12:48:06,2018-05-15 12:50:12,3273,Manila & 1st,3270,Jersey & 6th St,29616,Annual Membership,Subscriber
300,2018-05-15 12:50:26,2018-05-15 12:55:27,3213,Van Vorst Park,3184,Paulus Hook,26243,Annual Membership,Subscriber
1907,2018-05-15 12:50:35,2018-05-15 13:22:22,3196,Riverview Park,3199,Newport Pkwy,29661,24 Hour,Customer
324,2018-05-15 12:50:47,2018-05-15 12:56:11,3273,Manila & 1st,3681,Grand St,29653,Annual Membership,Subscriber
1916,2018-05-15 12:50:47,2018-05-15 13:22:44,3196,Riverview Park,3199,Newport Pkwy,26279,24 Hour,Customer
1873,2018-05-15 12:51:15,2018-05-15 13:22:29,3196,Riverview Park,3199,Newport Pkwy,33658,24 Hour,Customer
2050,2018-05-15 12:53:35,2018-05-15 13:27:45,3639,Harborside,3639,Harborside,33614,Annual Membership,Subscriber
1662,2018-05-15 12:55:08,2018-05-15 13:22:50,3196,Riverview Park,3199,Newport Pkwy,29580,3 Day,Customer
1744,2018-05-15 12:55:09,2018-05-15 13:24:14,3220,5 Corners Library,3220,5 Corners Library,29673,Annual Membership,Subscriber
214,2018-05-15 12:55:32,2018-05-15 12:59:07,3209,Brunswick St,3273,Manila & 1st,33661,Annual Membership,Subscriber
826,2018-05-15 12:58:41,2018-05-15 13:12:28,3209,Brunswick St,3681,Grand St,29529,Annual Membership,Subscriber
761,2018-05-15 12:58:53,2018-05-15 13:11:34,3209,Brunswick St,3183,Exchange Place,29288,Annual Membership from Citi Bike App,Subscriber
556,2018-05-15 12:59:31,2018-05-15 13:08:47,3220,5 Corners Library,3272,Jersey & 3rd,29603,Join Citi Bike for $14.95/month,Subscriber
246,2018-05-15 12:59:51,2018-05-15 13:03:58,3269,Brunswick & 6th,3186,Grove St PATH,33590,Annual Membership,Subscriber
624,2018-05-15 13:00:31,2018-05-15 13:10:56,3186,Grove St PATH,3202,Newport PATH,33623,$25 Off Annual Membership,Subscriber
136,2018-05-15 13:00:35,2018-05-15 13:02:51,3279,Dixon Mills,3209,Brunswick St,29445,Annual Membership from Citi Bike App,Subscriber
738,2018-05-15 13:01:17,2018-05-15 13:13:35,3192,Liberty Light Rail,3268,Lafayette Park,26169,Annual Membership,Subscriber
413,2018-05-15 13:03:40,2018-05-15 13:10:34,3183,Exchange Place,3267,Morris Canal,29211,$25 Off Annual Membership,Subscriber
632,2018-05-15 13:04:45,2018-05-15 13:15:17,3187,Warren St,3184,Paulus Hook,26297,24 Hour,Customer
717,2018-05-15 13:07:34,2018-05-15 13:19:31,3194,McGinley Square,3220,5 Corners Library,29293,3 Day,Customer
713,2018-05-15 13:07:37,2018-05-15 13:19:31,3194,McGinley Square,3220,5 Corners Library,26224,3 Day,Customer
368,2018-05-15 13:09:44,2018-05-15 13:15:53,3209,Brunswick St,3185,City Hall,33566,Annual Membership,Subscriber
395,2018-05-15 13:09:51,2018-05-15 13:16:27,3278,Monmouth and 6th,3273,Manila & 1st,33680,Annual Membership,Subscriber
175,2018-05-15 13:11:07,2018-05-15 13:14:02,3273,Manila & 1st,3211,Newark Ave,29552,Annual Membership,Subscriber
178,2018-05-15 13:12:50,2018-05-15 13:15:48,3209,Brunswick St,3279,Dixon Mills,29579,Annual Membership from Citi Bike App,Subscriber
961,2018-05-15 13:13:17,2018-05-15 13:29:19,3639,Harborside,3639,Harborside,29576,Annual Membership,Subscriber
150,2018-05-15 13:13:37,2018-05-15 13:16:08,3203,Hamilton Park,3272,Jersey & 3rd,26307,Annual Membership from Citi Bike App,Subscriber
518,2018-05-15 13:14:21,2018-05-15 13:22:59,3211,Newark Ave,3214,Essex Light Rail,26205,Single Ride,Customer
951,2018-05-15 13:16:28,2018-05-15 13:32:19,3211,Newark Ave,3280,Astor Place,26281,Annual Membership,Subscriber
175,2018-05-15 13:19:46,2018-05-15 13:22:41,3272,Jersey & 3rd,3203,Hamilton Park,26307,Annual Membership from Citi Bike App,Subscriber
953,2018-05-15 13:20:24,2018-05-15 13:36:17,3639,Harborside,3639,Harborside,33674,Annual Membership,Subscriber
312,2018-05-15 13:22:51,2018-05-15 13:28:04,3202,Newport PATH,3203,Hamilton Park,33623,Annual Membership,Subscriber
260,2018-05-15 13:23:03,2018-05-15 13:27:23,3273,Manila & 1st,3278,Monmouth and 6th,33661,Annual Membership,Subscriber
192,2018-05-15 13:24:25,2018-05-15 13:27:37,3199,Newport Pkwy,3638,Washington St,29439,Annual Membership,Subscriber
322,2018-05-15 13:28:11,2018-05-15 13:33:34,3187,Warren St,3202,Newport PATH,29593,Annual Membership from Citi Bike App,Subscriber
792,2018-05-15 13:29:25,2018-05-15 13:42:37,3199,Newport Pkwy,3639,Harborside,26279,24 Hour,Customer
789,2018-05-15 13:29:26,2018-05-15 13:42:35,3199,Newport Pkwy,3639,Harborside,33658,24 Hour,Customer
784,2018-05-15 13:29:33,2018-05-15 13:42:37,3187,Warren St,3192,Liberty Light Rail,28857,Annual Membership,Subscriber
737,2018-05-15 13:30:04,2018-05-15 13:42:22,3199,Newport Pkwy,3639,Harborside,29661,24 Hour,Customer
678,2018-05-15 13:31:10,2018-05-15 13:42:28,3199,Newport Pkwy,3639,Harborside,29541,3 Day,Customer
355,2018-05-15 13:34:46,2018-05-15 13:40:42,3186,Grove St PATH,3184,Paulus Hook,26188,$25 Off Annual Membership,Subscriber
418,2018-05-15 13:35:37,2018-05-15 13:42:35,3198,Heights Elevator,3207,Oakland Ave,29124,Annual Membership from Citi Bike App,Subscriber
247,2018-05-15 13:37:21,2018-05-15 13:41:29,3679,Bergen Ave,3194,McGinley Square,33577,Citi Bike Annual Membership,Subscriber
1448,2018-05-15 13:37:23,2018-05-15 14:01:32,3196,Riverview Park,3183,Exchange Place,26288,Annual Membership from Citi Bike App,Subscriber
318,2018-05-15 13:37:51,2018-05-15 13:43:09,3638,Washington St,3184,Paulus Hook,29475,Annual Membership,Subscriber
105,2018-05-15 13:38:21,2018-05-15 13:40:06,3184,Paulus Hook,3183,Exchange Place,26298,Annual Membership,Subscriber
504,2018-05-15 13:38:20,2018-05-15 13:46:44,3207,Oakland Ave,3211,Newark Ave,29583,Join Citi Bike for $14.95/month,Subscriber
1725,2018-05-15 13:41:23,2018-05-15 14:10:08,3183,Exchange Place,3201,Dey St,33615,Join Citi Bike for $14/month,Subscriber
263,2018-05-15 13:41:52,2018-05-15 13:46:15,3183,Exchange Place,3186,Grove St PATH,29606,Annual Membership,Subscriber
299,2018-05-15 13:42:40,2018-05-15 13:47:39,3199,Newport Pkwy,3187,Warren St,29127,Annual Membership,Subscriber
341,2018-05-15 13:44:39,2018-05-15 13:50:20,3275,Columbus Drive,3214,Essex Light Rail,29556,Annual Membership from Citi Bike App,Subscriber
601,2018-05-15 13:45:38,2018-05-15 13:55:40,3184,Paulus Hook,3639,Harborside,26183,Annual Membership - Save 15%,Subscriber
446,2018-05-15 13:46:31,2018-05-15 13:53:57,3640,Journal Square,3210,Pershing Field,33676,Join Citi Bike for $14.95/month,Subscriber
373,2018-05-15 13:47:01,2018-05-15 13:53:15,3275,Columbus Drive,3214,Essex Light Rail,33640,Annual Membership,Subscriber
976,2018-05-15 13:48:52,2018-05-15 14:05:08,3677,Glenwood Ave,3184,Paulus Hook,29240,Annual Membership from Citi Bike App,Subscriber
452,2018-05-15 13:53:49,2018-05-15 14:01:21,3209,Brunswick St,3185,City Hall,29445,Annual Membership,Subscriber
352,2018-05-15 13:54:06,2018-05-15 13:59:59,3267,Morris Canal,3183,Exchange Place,29211,$25 Off Annual Membership,Subscriber
562,2018-05-15 13:55:03,2018-05-15 14:04:26,3209,Brunswick St,3681,Grand St,26225,Annual Membership,Subscriber
273,2018-05-15 13:56:21,2018-05-15 14:00:55,3211,Newark Ave,3203,Hamilton Park,33646,Annual Membership,Subscriber
94,2018-05-15 13:56:30,2018-05-15 13:58:04,3202,Newport PATH,3199,Newport Pkwy,29674,Annual Membership,Subscriber
298,2018-05-15 13:56:40,2018-05-15 14:01:38,3640,Journal Square,3640,Journal Square,29481,Annual Membership,Subscriber
160,2018-05-15 13:57:19,2018-05-15 13:59:59,3638,Washington St,3187,Warren St,29439,Annual Membership,Subscriber
425,2018-05-15 13:57:55,2018-05-15 14:05:00,3183,Exchange Place,3202,Newport PATH,25066,Annual Membership,Subscriber
11125,2018-05-15 13:59:06,2018-05-15 17:04:31,3185,City Hall,3205,JC Medical Center,29644,24 Hour,Customer
11110,2018-05-15 13:59:28,2018-05-15 17:04:39,3185,City Hall,3205,JC Medical Center,29533,24 Hour,Customer
475,2018-05-15 13:59:45,2018-05-15 14:07:40,3272,Jersey & 3rd,3213,Van Vorst Park,26309,Annual Membership,Subscriber
329,2018-05-15 14:00:17,2018-05-15 14:05:47,3185,City Hall,3209,Brunswick St,33619,Annual Membership,Subscriber
460,2018-05-15 14:00:26,2018-05-15 14:08:06,3276,Marin Light Rail,3273,Manila & 1st,26287,Citi Bike Annual Membership,Subscriber
582,2018-05-15 14:01:17,2018-05-15 14:10:59,3277,Communipaw & Berry Lane,3192,Liberty Light Rail,26204,Annual Membership,Subscriber
1374,2018-05-15 14:01:30,2018-05-15 14:24:24,3195,Sip Ave,3198,Heights Elevator,26193,Join Citi Bike for $14.95/month,Subscriber
233,2018-05-15 14:04:53,2018-05-15 14:08:46,3203,Hamilton Park,3273,Manila & 1st,33646,Annual Membership,Subscriber
354,2018-05-15 14:05:02,2018-05-15 14:10:56,3199,Newport Pkwy,3203,Hamilton Park,29674,Annual Membership,Subscriber
850,2018-05-15 14:06:49,2018-05-15 14:20:59,3201,Dey St,3198,Heights Elevator,29478,Annual Membership,Subscriber
812,2018-05-15 14:07:25,2018-05-15 14:20:58,3195,Sip Ave,3187,Warren St,29612,Annual Membership,Subscriber
296,2018-05-15 14:12:59,2018-05-15 14:17:56,3195,Sip Ave,3194,McGinley Square,29246,Annual Membership,Subscriber
1337,2018-05-15 14:12:59,2018-05-15 14:35:17,3639,Harborside,3639,Harborside,29232,Annual Membership,Subscriber
159,2018-05-15 14:14:20,2018-05-15 14:17:00,3186,Grove St PATH,3272,Jersey & 3rd,33590,FREE Bonus Month with Annual Membership,Subscriber
